decision_id,decision_time,tick_time,tick_seq,tick_source,tick_row,ticker,decision_type,cash,pos_yes,pos_no,pending_yes,pending_no,order_index,action,price,qty,source,reason,edge,edge_yes,edge_no,fair_prob,mid,edge_cents,required,fee_cents,margin,edge_after_fee_real,edge_after_fee
15276,2026-01-10T17:15:40.852489,2026-01-09T03:31:46.181372,1934677,market_data_KXHIGHNY-26JAN09.csv,27353,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15277,2026-01-10T17:15:40.852489,2026-01-09T03:31:49.714551,1934678,market_data_KXHIGHNY-26JAN09.csv,27354,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15278,2026-01-10T17:15:40.852489,2026-01-09T03:31:49.934641,1934679,market_data_KXHIGHNY-26JAN09.csv,27355,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15279,2026-01-10T17:15:40.852489,2026-01-09T03:31:50.111486,1934680,market_data_KXHIGHNY-26JAN09.csv,27356,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15280,2026-01-10T17:15:40.852489,2026-01-09T03:31:54.704149,1934681,market_data_KXHIGHNY-26JAN09.csv,27357,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15281,2026-01-10T17:15:40.852489,2026-01-09T03:31:54.824896,1934682,market_data_KXHIGHNY-26JAN09.csv,27358,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15282,2026-01-10T17:15:40.853489,2026-01-09T03:31:55.047265,1934683,market_data_KXHIGHNY-26JAN09.csv,27359,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15283,2026-01-10T17:15:40.853489,2026-01-09T03:32:00.083459,1934684,market_data_KXHIGHNY-26JAN09.csv,27360,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15284,2026-01-10T17:15:40.853489,2026-01-09T03:32:00.112491,1934685,market_data_KXHIGHNY-26JAN09.csv,27361,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15285,2026-01-10T17:15:40.853489,2026-01-09T03:32:00.156151,1934686,market_data_KXHIGHNY-26JAN09.csv,27362,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15286,2026-01-10T17:15:40.853489,2026-01-09T03:32:00.266659,1934687,market_data_KXHIGHNY-26JAN09.csv,27363,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15287,2026-01-10T17:15:40.853489,2026-01-09T03:32:00.273522,1934688,market_data_KXHIGHNY-26JAN09.csv,27364,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15288,2026-01-10T17:15:40.854488,2026-01-09T03:32:00.380849,1934689,market_data_KXHIGHNY-26JAN09.csv,27365,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15289,2026-01-10T17:15:40.854488,2026-01-09T03:32:03.160119,1934690,market_data_KXHIGHNY-26JAN09.csv,27366,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15290,2026-01-10T17:15:40.854488,2026-01-09T03:32:06.043811,1934691,market_data_KXHIGHNY-26JAN09.csv,27367,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15291,2026-01-10T17:15:40.854488,2026-01-09T03:32:17.025772,1934692,market_data_KXHIGHNY-26JAN09.csv,27368,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15292,2026-01-10T17:15:40.854488,2026-01-09T03:32:22.384888,1934693,market_data_KXHIGHNY-26JAN09.csv,27369,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15293,2026-01-10T17:15:40.854488,2026-01-09T03:32:24.817953,1934694,market_data_KXHIGHNY-26JAN09.csv,27370,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15294,2026-01-10T17:15:40.854488,2026-01-09T03:32:26.801725,1934695,market_data_KXHIGHNY-26JAN09.csv,27371,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15295,2026-01-10T17:15:40.854488,2026-01-09T03:32:26.936773,1934696,market_data_KXHIGHNY-26JAN09.csv,27372,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15296,2026-01-10T17:15:40.854488,2026-01-09T03:32:32.052799,1934697,market_data_KXHIGHNY-26JAN09.csv,27373,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15297,2026-01-10T17:15:40.855993,2026-01-09T03:32:32.157455,1934698,market_data_KXHIGHNY-26JAN09.csv,27374,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15298,2026-01-10T17:15:40.855993,2026-01-09T03:32:32.270515,1934699,market_data_KXHIGHNY-26JAN09.csv,27375,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15299,2026-01-10T17:15:40.855993,2026-01-09T03:32:32.488125,1934700,market_data_KXHIGHNY-26JAN09.csv,27376,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15300,2026-01-10T17:15:40.855993,2026-01-09T03:32:37.025115,1934701,market_data_KXHIGHNY-26JAN09.csv,27377,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15301,2026-01-10T17:15:40.855993,2026-01-09T03:32:37.046852,1934702,market_data_KXHIGHNY-26JAN09.csv,27378,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15302,2026-01-10T17:15:40.855993,2026-01-09T03:32:41.820128,1934703,market_data_KXHIGHNY-26JAN09.csv,27379,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15303,2026-01-10T17:15:40.855993,2026-01-09T03:32:42.158143,1934704,market_data_KXHIGHNY-26JAN09.csv,27380,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15304,2026-01-10T17:15:40.855993,2026-01-09T03:32:42.268708,1934705,market_data_KXHIGHNY-26JAN09.csv,27381,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15305,2026-01-10T17:15:40.855993,2026-01-09T03:32:42.377399,1934706,market_data_KXHIGHNY-26JAN09.csv,27382,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15306,2026-01-10T17:15:40.857513,2026-01-09T03:32:42.601281,1934707,market_data_KXHIGHNY-26JAN09.csv,27383,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15307,2026-01-10T17:15:40.857513,2026-01-09T03:32:43.048221,1934708,market_data_KXHIGHNY-26JAN09.csv,27384,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15308,2026-01-10T17:15:40.857513,2026-01-09T03:32:45.023325,1934709,market_data_KXHIGHNY-26JAN09.csv,27385,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15309,2026-01-10T17:15:40.857513,2026-01-09T03:32:47.312594,1934710,market_data_KXHIGHNY-26JAN09.csv,27386,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15310,2026-01-10T17:15:40.857513,2026-01-09T03:32:47.601794,1934711,market_data_KXHIGHNY-26JAN09.csv,27387,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15311,2026-01-10T17:15:40.858518,2026-01-09T03:32:47.710709,1934712,market_data_KXHIGHNY-26JAN09.csv,27388,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15312,2026-01-10T17:15:40.858518,2026-01-09T03:32:48.041543,1934713,market_data_KXHIGHNY-26JAN09.csv,27389,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15313,2026-01-10T17:15:40.858518,2026-01-09T03:32:51.718691,1934714,market_data_KXHIGHNY-26JAN09.csv,27390,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15314,2026-01-10T17:15:40.858518,2026-01-09T03:32:58.936947,1934715,market_data_KXHIGHNY-26JAN09.csv,27391,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15315,2026-01-10T17:15:40.858518,2026-01-09T03:33:02.876642,1934716,market_data_KXHIGHNY-26JAN09.csv,27392,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15316,2026-01-10T17:15:40.859589,2026-01-09T03:33:02.934633,1934717,market_data_KXHIGHNY-26JAN09.csv,27393,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15317,2026-01-10T17:15:40.859589,2026-01-09T03:33:03.157700,1934718,market_data_KXHIGHNY-26JAN09.csv,27394,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15318,2026-01-10T17:15:40.859589,2026-01-09T03:33:03.269251,1934719,market_data_KXHIGHNY-26JAN09.csv,27395,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15319,2026-01-10T17:15:40.859589,2026-01-09T03:33:03.677955,1934720,market_data_KXHIGHNY-26JAN09.csv,27396,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15320,2026-01-10T17:15:40.860588,2026-01-09T03:33:08.155960,1934721,market_data_KXHIGHNY-26JAN09.csv,27397,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15321,2026-01-10T17:15:40.860588,2026-01-09T03:33:08.265855,1934722,market_data_KXHIGHNY-26JAN09.csv,27398,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15322,2026-01-10T17:15:40.860588,2026-01-09T03:33:08.266074,1934723,market_data_KXHIGHNY-26JAN09.csv,27399,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15323,2026-01-10T17:15:40.860588,2026-01-09T03:33:13.269377,1934724,market_data_KXHIGHNY-26JAN09.csv,27400,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15324,2026-01-10T17:15:40.860588,2026-01-09T03:33:13.376949,1934725,market_data_KXHIGHNY-26JAN09.csv,27401,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15325,2026-01-10T17:15:40.860588,2026-01-09T03:33:17.067703,1934726,market_data_KXHIGHNY-26JAN09.csv,27402,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15326,2026-01-10T17:15:40.861626,2026-01-09T03:33:17.491174,1934727,market_data_KXHIGHNY-26JAN09.csv,27403,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15327,2026-01-10T17:15:40.861626,2026-01-09T03:33:17.599675,1934728,market_data_KXHIGHNY-26JAN09.csv,27404,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15328,2026-01-10T17:15:40.861626,2026-01-09T03:33:20.477114,1934729,market_data_KXHIGHNY-26JAN09.csv,27405,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15329,2026-01-10T17:15:40.861626,2026-01-09T03:33:20.572473,1934730,market_data_KXHIGHNY-26JAN09.csv,27406,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15330,2026-01-10T17:15:40.862365,2026-01-09T03:33:20.706894,1934731,market_data_KXHIGHNY-26JAN09.csv,27407,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15331,2026-01-10T17:15:40.862365,2026-01-09T03:33:20.823359,1934732,market_data_KXHIGHNY-26JAN09.csv,27408,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15332,2026-01-10T17:15:40.862365,2026-01-09T03:33:23.543655,1934733,market_data_KXHIGHNY-26JAN09.csv,27409,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15333,2026-01-10T17:15:40.863370,2026-01-09T03:33:24.266480,1934734,market_data_KXHIGHNY-26JAN09.csv,27410,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15334,2026-01-10T17:15:40.863370,2026-01-09T03:33:24.667295,1934735,market_data_KXHIGHNY-26JAN09.csv,27411,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15335,2026-01-10T17:15:40.863370,2026-01-09T03:33:24.823999,1934736,market_data_KXHIGHNY-26JAN09.csv,27412,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15336,2026-01-10T17:15:40.863370,2026-01-09T03:33:24.933339,1934737,market_data_KXHIGHNY-26JAN09.csv,27413,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15337,2026-01-10T17:15:40.863370,2026-01-09T03:33:25.044045,1934738,market_data_KXHIGHNY-26JAN09.csv,27414,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15338,2026-01-10T17:15:40.864370,2026-01-09T03:33:27.094283,1934739,market_data_KXHIGHNY-26JAN09.csv,27415,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15339,2026-01-10T17:15:40.864370,2026-01-09T03:33:27.264846,1934740,market_data_KXHIGHNY-26JAN09.csv,27416,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15340,2026-01-10T17:15:40.864370,2026-01-09T03:33:39.828692,1934741,market_data_KXHIGHNY-26JAN09.csv,27417,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15341,2026-01-10T17:15:40.864370,2026-01-09T03:33:39.830442,1934742,market_data_KXHIGHNY-26JAN09.csv,27418,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15342,2026-01-10T17:15:40.864370,2026-01-09T03:33:40.155911,1934743,market_data_KXHIGHNY-26JAN09.csv,27419,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15343,2026-01-10T17:15:40.864370,2026-01-09T03:33:43.933882,1934744,market_data_KXHIGHNY-26JAN09.csv,27420,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15344,2026-01-10T17:15:40.865369,2026-01-09T03:33:47.933120,1934745,market_data_KXHIGHNY-26JAN09.csv,27421,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15345,2026-01-10T17:15:40.865369,2026-01-09T03:33:48.265386,1934746,market_data_KXHIGHNY-26JAN09.csv,27422,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15346,2026-01-10T17:15:40.865369,2026-01-09T03:33:51.517623,1934747,market_data_KXHIGHNY-26JAN09.csv,27423,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15347,2026-01-10T17:15:40.865369,2026-01-09T03:33:51.700341,1934748,market_data_KXHIGHNY-26JAN09.csv,27424,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15348,2026-01-10T17:15:40.866370,2026-01-09T03:33:57.028594,1934749,market_data_KXHIGHNY-26JAN09.csv,27425,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15349,2026-01-10T17:15:40.866370,2026-01-09T03:33:57.191354,1934750,market_data_KXHIGHNY-26JAN09.csv,27426,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15350,2026-01-10T17:15:40.866370,2026-01-09T03:33:59.582556,1934751,market_data_KXHIGHNY-26JAN09.csv,27427,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15351,2026-01-10T17:15:40.866370,2026-01-09T03:33:59.823199,1934752,market_data_KXHIGHNY-26JAN09.csv,27428,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15352,2026-01-10T17:15:40.866370,2026-01-09T03:34:02.567241,1934753,market_data_KXHIGHNY-26JAN09.csv,27429,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15353,2026-01-10T17:15:40.866370,2026-01-09T03:34:02.845843,1934754,market_data_KXHIGHNY-26JAN09.csv,27430,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15354,2026-01-10T17:15:40.867370,2026-01-09T03:34:08.331653,1934755,market_data_KXHIGHNY-26JAN09.csv,27431,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15355,2026-01-10T17:15:40.867370,2026-01-09T03:34:08.586265,1934756,market_data_KXHIGHNY-26JAN09.csv,27432,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15356,2026-01-10T17:15:40.867370,2026-01-09T03:34:13.591632,1934757,market_data_KXHIGHNY-26JAN09.csv,27433,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15357,2026-01-10T17:15:40.867370,2026-01-09T03:34:13.914931,1934758,market_data_KXHIGHNY-26JAN09.csv,27434,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15358,2026-01-10T17:15:40.867370,2026-01-09T03:34:14.131223,1934759,market_data_KXHIGHNY-26JAN09.csv,27435,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15359,2026-01-10T17:15:40.868370,2026-01-09T03:34:19.434226,1934760,market_data_KXHIGHNY-26JAN09.csv,27436,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15360,2026-01-10T17:15:40.868370,2026-01-09T03:34:19.469883,1934761,market_data_KXHIGHNY-26JAN09.csv,27437,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15361,2026-01-10T17:15:40.868370,2026-01-09T03:34:19.541487,1934762,market_data_KXHIGHNY-26JAN09.csv,27438,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15362,2026-01-10T17:15:40.868370,2026-01-09T03:34:19.590585,1934763,market_data_KXHIGHNY-26JAN09.csv,27439,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15363,2026-01-10T17:15:40.868370,2026-01-09T03:34:19.603549,1934764,market_data_KXHIGHNY-26JAN09.csv,27440,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15364,2026-01-10T17:15:40.868370,2026-01-09T03:34:20.853640,1934765,market_data_KXHIGHNY-26JAN09.csv,27441,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15365,2026-01-10T17:15:40.869541,2026-01-09T03:34:21.156301,1934766,market_data_KXHIGHNY-26JAN09.csv,27442,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15366,2026-01-10T17:15:40.869541,2026-01-09T03:34:21.381053,1934767,market_data_KXHIGHNY-26JAN09.csv,27443,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15367,2026-01-10T17:15:40.869541,2026-01-09T03:34:21.498213,1934768,market_data_KXHIGHNY-26JAN09.csv,27444,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15368,2026-01-10T17:15:40.869541,2026-01-09T03:34:23.722007,1934769,market_data_KXHIGHNY-26JAN09.csv,27445,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15369,2026-01-10T17:15:40.869541,2026-01-09T03:34:23.988347,1934770,market_data_KXHIGHNY-26JAN09.csv,27446,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15370,2026-01-10T17:15:40.869541,2026-01-09T03:34:24.029474,1934771,market_data_KXHIGHNY-26JAN09.csv,27447,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15371,2026-01-10T17:15:40.871162,2026-01-09T03:34:24.139818,1934772,market_data_KXHIGHNY-26JAN09.csv,27448,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15372,2026-01-10T17:15:40.871162,2026-01-09T03:34:24.810045,1934773,market_data_KXHIGHNY-26JAN09.csv,27449,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15373,2026-01-10T17:15:40.871162,2026-01-09T03:34:24.989196,1934774,market_data_KXHIGHNY-26JAN09.csv,27450,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15374,2026-01-10T17:15:40.871162,2026-01-09T03:34:25.199911,1934775,market_data_KXHIGHNY-26JAN09.csv,27451,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15375,2026-01-10T17:15:40.871162,2026-01-09T03:34:25.987759,1934776,market_data_KXHIGHNY-26JAN09.csv,27452,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15376,2026-01-10T17:15:40.872167,2026-01-09T03:34:27.540411,1934777,market_data_KXHIGHNY-26JAN09.csv,27453,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15377,2026-01-10T17:15:40.872167,2026-01-09T03:34:27.603406,1934778,market_data_KXHIGHNY-26JAN09.csv,27454,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15378,2026-01-10T17:15:40.872167,2026-01-09T03:34:27.716371,1934779,market_data_KXHIGHNY-26JAN09.csv,27455,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15379,2026-01-10T17:15:40.872167,2026-01-09T03:34:29.272595,1934780,market_data_KXHIGHNY-26JAN09.csv,27456,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15380,2026-01-10T17:15:40.872167,2026-01-09T03:34:29.486491,1934781,market_data_KXHIGHNY-26JAN09.csv,27457,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15381,2026-01-10T17:15:40.872167,2026-01-09T03:34:30.542037,1934782,market_data_KXHIGHNY-26JAN09.csv,27458,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15382,2026-01-10T17:15:40.872167,2026-01-09T03:34:30.702174,1934783,market_data_KXHIGHNY-26JAN09.csv,27459,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15383,2026-01-10T17:15:40.872167,2026-01-09T03:34:31.391017,1934784,market_data_KXHIGHNY-26JAN09.csv,27460,KXHIGHNY-26JAN09-B51.5,keep,969.2,0,10,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15384,2026-01-10T17:15:40.872167,2026-01-09T03:34:34.787978,1934785,market_data_KXHIGHNY-26JAN09.csv,27461,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15385,2026-01-10T17:15:40.872167,2026-01-09T03:34:34.941484,1934786,market_data_KXHIGHNY-26JAN09.csv,27462,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15386,2026-01-10T17:15:40.872167,2026-01-09T03:34:35.992089,1934787,market_data_KXHIGHNY-26JAN09.csv,27463,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
15387,2026-01-10T17:15:40.873671,2026-01-09T03:34:36.241219,1934788,market_data_KXHIGHNY-26JAN09.csv,27464,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
